,Unnamed: 0,index,NewsId,Ticker,NewsTitle,NewsFullContent,PublicDate,OrganCode
49738,49738,49816,64398,FPT,FPT: Lần đầu thay đổi nhận diện thương hiệu ,"Cụ thể, hệ thống nhận diện thương hiệu mới của FPT bao gồm sự thay đổi về logo và các dấu hiệu bổ trợ đi cùng trên các sản phẩm. Slogan ""Cùng đi tới thành công"" trước đây được đổi thành ""Tiếp nguồn sinh khí"".FPT đã tiến hành quy hoạch lại logo các công ty thành viên thành 2 nhóm. Trong đó, nhóm các công ty kinh doanh thuộc lĩnh vực công nghệ thông tin - viễn thông sẽ sử dụng trọn vẹn logo FPT. Nhóm các công ty không thuộc lĩnh vực trên chỉ thừa hưởng dấu hiệu 3 màu của logo.Theo FPT, điều này thể hiện sự tập trung phát huy sức mạnh cốt lõi là công nghệ thông tin - viễn thông. FPT cho rằng, logo với 3 mầu đặc trưng vốn đã trở thành hình ảnh quen thuộc trong lĩnh vực công nghệ thông tin và viễn thông suốt 20 năm qua. Tuy nhiên, sự quen thuộc này đã gây ra những hạn chế khi FPT định hướng phát triển thành tập đoàn đa ngành nghề, gồm cả ngân hàng, đào tạo, bất động sản… vì thế cần xây dựng một hình ảnh nhận diện mới.Tại lễ công bố nhận diện thương hiệu mới, ông Trương Gia Bình, Chủ tịch Hội đồng Quản trị FPT cho biết, thương hiệu mới sẽ quy hoạch rõ hơn hướng phát triển chiến lược “Vì công dân điện tử” (e-citizen) mà FPT đang theo đuổi.Được biết, bộ nhận diện thương hiệu này của FPT là kế quả hợp tác, nghiên cứu, sáng tạo giữa tập đoàn FPT và tập đoàn truyền thông JWT.FPT được thành lập năm 1988, là một trong những tập đoàn công nghệ thông tin và viễn thông hàng đầu Việt Nam, với các lĩnh vực kinh doanh cốt lõi là phát triển phần mềm, tích hợp hệ thống, viễn thông, công nghiệp nội dung và các dịch vụ công nghệ thông tin, đào tạo...FPT chính thức cán đích 1 tỷ USD doanh số vào tháng 12/2008. Hiện FPT có mặt tại 9 quốc gia trên thế giới.",2010-09-21 07:00:00,FPT
51432,51432,51511,66038,FPT,FPT: Deustche bank Aktiangesellschaf đã mua 107.380 CP,"Tên NĐT thực hiện giao dịch: Deustche bank Aktiangesellschaf Deutsche Asset Management (Asia) Limited Deutsche Asset Management (Korea) Company LimittedMã chứng khoán: FPTSố lượng, tỷ lệ CP đang nắm giữ trước khi giao dịch: 9.596.276 CP, tỷ lệ 4,98%. Trong đó:Deutsche Bank Aktiengesellschaf: 7.839.792 CP, tỷ lệ 4,07% Deutsche Asset Management (Asia) Limited: 75.000 CP, tỷ lệ 0,04% Deutsche Asset Management (Asia) Limited: 266.308 CP, tỷ lệ 0,14% Deutsche Asset Management (Asia) Limited: 1.180.776 CP, tỷ lệ 0,61% Deutsche Asset Management (Asia) Limited: 216.800 CP, tỷ lệ 0,01% Deutsche Asset Management (Korea) Company Limitted: 17.600 CP, tỷ lệ 0,01%Số lượng CP đã mua: Deustche bank Aktiangesellschaf mua: 107.380 CPSố lượng, tỷ lệ CP nắm giữ sau khi giao dịch: 9.703.656 CP, chiếm tỷ lệ 5,03%Trong đó: Deutsche Bank Aktiengesellschaf: 7.947.712CP, tỷ lệ 4,12% Deutsche Asset Management (Asia) Limited: 75.000 CP, tỷ lệ 0,04% Deutsche Asset Management (Asia) Limited: 266.308 CP, tỷ lệ 0,14% Deutsche Asset Management (Asia) Limited: 1.180.776 CP, tỷ lệ 0,61% Deutsche Asset Management (Asia) Limited: 216.800 CP, tỷ lệ 0,01% Deutsche Asset Management (Korea) Company Limitted: 17.600 CP, tỷ lệ 0,01%Ngày thực hiện giao dịch: 30/9/2010",2010-10-12 14:08:00,FPT
51497,51497,51576,66098,FPT,"FPT: Đầu tư hơn 1,2 tỷ USD vào khu Công nghệ cao Hòa Lạc","Cuối năm nay, Công ty TNHH Phát triển khu công nghệ cao Hòa Lạc FPT sẽ khởi công xây dựng kết cấu hạ tầng Khu Công nghiệp công nghệ cao I, với tổng đầu tư 35 triệu USD trên diện tích 225,5 ha. Năm 2015 sẽ hoàn tất đầu tư xây dựng hạ tầng kỹ thuật, cung cấp cho các nhà đầu tư diện tích đất xây dựng với đầy đủ hạ tầng kỹ thuật đồng bộ đạt tiêu chuẩn quốc tế.Công ty CP Phần mềm FPT đầu tư xây dựng hạ tầng kỹ thuật và các hạng mục công trình trên diện tích 6,4 ha tại Làng Công nghệ số 3 và số 4 thuộc Khu Phần mềm, hình thành tổ hợp các công trình hiện đại, tiện nghi cho các lập trình viên cũng như chuyên gia của FPT Software làm việc. Tổng vốn đầu tư khoảng gần 50 triệu USD và năm 2016 sẽ hoàn thành toàn bộ công trình.Thứ trưởng KH&CN Nguyễn Văn Lạng - Trưởng ban quản lý khu Công nghệ cao Hòa Lạc cho biết, đã có 47 dự án được cấp chứng nhận đầu tư, với tổng vốn lên tới hơn 1,2 tỷ USD. ""Từ giờ tới Tết, Ban quản lý tiếp tục trao chứng nhận cho 12 dự án, trong đó có nhiều doanh nghiệp lớn. Ngoài ra, chúng tôi cũng đang xem xét 38 dự án tiềm năng mong muốn đầu tư vào Hòa Lạc"", ông Lạng nói.Cũng theo ông Lạng, 8 nhà máy đầu tư vào khu Công nghệ cao Hòa Lạc đã đi vào hoạt động, năm 2011 khoảng 1.000 sinh viên ĐH FPT sẽ bắt đầu khai giảng tại cơ sở Hòa Lạc. ""Cuối năm 2011, bệnh viện, trường học, khách sạn 5 sao cũng sẽ được khởi công. Chúng tôi sẽ làm hết sức mình để trong tương lai, nơi đây sẽ trở thành thành phố khoa học"", Thứ trưởng Lạng nhấn mạnh.Ngày 12/10/1998, khu Công nghệ cao Hoà Lạc được thành lập với tổng diện tích gần 1.600 ha. Khu công nghệ cao đầu tiên của cả nước được xây dựng theo mô hình thành phố khoa học với đầy đủ các dịch vụ tiện ích và những khu chức năng như: khu Phần mềm, khu Nghiên cứu và Triển khai, khu Công nghệ công nghệ cao, khu Giáo dục đào tạo, khu Trung tâm và khu Dịch vụ tổng hợp.",2010-10-13 08:54:00,FPT
51684,51684,51763,66421,FPT,FPT: Bổ nhiệm Phó Tổng Giám đốc,"Theo đó, Chủ tịch HĐQT đã ký quyết định bổ nhiệm ông Nguyễn Thế Phương giữ chức Phó Tổng giám đốc công ty kể từ ngày 1/11/2010.",2010-10-15 09:28:00,FPT
52194,52194,52273,66789,FPT,FPT: Báo cáo chi tiết số lượng cổ phiếu quỹ thay đổi trong Q3/2010,Chi tiết được đính trong file đính kèm: Bao cao mua ban CPQ Q3-2010.pdf ,2010-10-21 16:44:00,FPT
52552,52552,52631,67134,FPT,FPT: LNTT 9 tháng năm 2010 lãi 1.548 tỷ đồng    ,"Kết thúc 9 tháng năm 2010, lợi nhuận Tập đoàn FPT đạt 1.548 tỷ đồng, tăng 22% so với cùng kỳ năm ngoái và hoàn thành 112% kế hoạch đề ra.Doanh thu 9 tháng năm 2010 của Tập đoàn đạt 16.731 tỷ đồng, tăng 30% so với cùng kỳ năm trước và đạt 110% kế hoạch.Lợi nhuận sau thuế cổ đông công ty mẹ đạt hơn 959 tỷ đồng, tăng trưởng 24%. Lãi cơ bản trên cổ phiếu (EPS) bình quân đạt 5.011 đồng, tăng 22% so với cùng kỳ năm 2009.Tính đến hết tháng 9 năm 2010, Tập đoàn FPT đã đạt được 75% kế hoạch năm.Về lĩnh vực tích hợp hệ thống, 9 tháng năm 2010, Công ty Hệ thống thông tin FPT đạt doanh số trên 2.120 tỷ đồng , tăng trưởng 16% so với cùng kỳ năm 2009; lợi nhuận trước thuế đạt trên 326 tỷ, tăng 21% so với cùng kỳ và đạt 111% kế hoạch.Về vực xuất khẩu phần mềm, FPT Software sau 9 thángnăm đạt 710 tỷ đồng doanh thu tăng trưởng 34% so với cùng kỳ 2009; lợi nhuận đạt trên 173 tỷ đồng, đạt 82% kế hoạchTrong mảng viễn thông, doanh thu của Công ty FPT Telecom đạt trên 1.768 tỷ đồng, tăng trưởng ở mức 28% so với cùng kỳ. Lợi nhuận của công ty này đạt 443 tỷ đồng, hoàn thành 106% kế hoạch. Trong lĩnh vực phân phối,Công ty FTG đạt mức doanh thu trên 11.799 tỷ đồng, tăng 33% so với cùng kỳ. Lợi nhuận trước thuế của FTG đạt trên 70% so với kế hoạch, đạt 345 tỷ đồngTrong lĩnh vực Đào tạo, Trường Đại học FPT đạt doanh thu gần 193 tỷ đồng, tăng 36% so với cùng kỳ 2009, và đạt 97% kế hoạch.",2010-10-26 10:00:00,FPT
52970,52970,53050,67556,FPT,FPT sẽ sở hữu trên 50% vốn điều lệ của EVNTelecom,"Theo tin từ EVNTelecom cho biết, Thủ tướng Chính phủ đã có thông báo đồng ý cho EVN chọn nhà đầu tư chiến lược trong nước trong việc mua cổ phần khi cổ phần hoá Công ty Thông tin Viễn thông điện lực (EVNTelecom).Theo đó, Công ty Cổ phần FPT và Công ty FPT Telecom (Công ty con của FPT) sẽ là nhà đầu tư chiến lược của EVNTelecom. Hai công ty này sẽ cùng nhau nắm giữ hơn 50% vốn điều lệ của EVNTelecom trong suốt quá trình hoạt động của EVNTelecom sau khi cổ phần hoá. Được biết vốn điều lệ của EVNTelecom khi thành lập là gần 3.000 tỷ đồng.Trước đó, theo nguồn tin của phóng viên baodautu.vn, FPT dự định đầu tư 400 tỷ đồng vào EVNTelecom. Tuy nhiên, trả lời câu hỏi của phóng phóng viên baodautu.vn về khoản đầu tư này, ông Phan Đức Trung Phó Tổng giám đốc FPT khẳng định, con số này là quá nhỏ, FPT dự định đầu tư vào EVNTelecom với con số lớn hơn gấp nhiều lần con số trên.Ông Trung cũng khẳng định, FPT hiện giờ chỉ còn thiếu mỗi dịch vụ viễn thông di động và muốn tham gia vào lĩnh vực di động không còn cách nào khác là phải thoả thuận với các nhà mạng có giấy phép.Sự kết hợp giữa EVNTelecom và FPT liệu có giúp EVNTelecom cải thiện được vị trí đứng cuối cùng trong bảng xếp hạng các doanh nghiệp viễn thông Việt Nam? Theo con số thống kê của Bộ Thông tin và Truyền thông, EVNTelecom đang đứng ở vị trí thứ 7 trong số 7 doanh nghiệp viễn thông có hạ tầng mạng với thị phần tính theo số lượng thuê bao là 1,1%.Câu trả lời xin trích dẫn lời tiến sĩ Nguyễn Quang A khi bình luận về thị trường viễn thông Việt Nam. Ông Nguyễn Quang A cho rằng ngưỡng thâm nhập thị trường viễn thông Việt Nam giờ đã cao hơn nhiều và các doanh nghiệp mới cũng như các nhà đầu tư nước ngoài muốn chiếm lĩnh được thị phần cũng khá mệt với 3 doanh nghiệp lớn là VinaPhone, MobiFone và Viettel.Như vậy EVNTelecom sẽ là doanh nghiệp viễn thông đầu tiên trong danh sách các doanh nghiệp viễn thông tiến hành cổ phần hoá. Trong khi MobiFone doanh nghiệp được xem là mô hình thí điểm của cổ phần hoá trong lĩnh vực viễn thông di động vẫn im hơi lặng tiếng cho dù đã lựa chọn được nhà tư vấn chiến lược. ",2010-10-29 07:32:00,FPT
53285,53285,53365,67857,FPT,FPT: Thông qua việc phát hành 2.000 tỷ đồng trái phiếu ,"Cụ thể, ngày 30/10 vừa qua, HĐQT Công đã họp và thông qua việc FPT đầu tư 44% vốn điều lệ của Công ty Thông tin Viễn thông Điện lực (EVN Telecom).HĐQT giao Chủ tịch HĐQT chủ trì và quyết định việc đàm phán và ký kết hợp đồng mua bán cổ phần chi tiết trên cơ sở đảm bảo tối đa lợi ích của FPT và phát huy tối đa thế mạnh, sự đóng góp của các cổ đông lớn đối với EVN Telecom theo thỏa thuận cổ đông giữa các bên.Ngoài ra, HĐQT cũng đã thông qua việc FPT phát hành trái phiếu với tổng mệnh giá không quá 2.000 tỷ đồng.Được biết, trong 9 tháng năm 2010 lợi nhuận toàn Tập đoàn đạt trên 1.548 tỷ đồng, tăng 22% so với cùng kỳ năm 2009 và đạt 112% kế hoạch đề ra; Doanh thu Tập đoàn đạt 16.731 tỷ đồng, tăng so với cùng kỳ là 30% và đạt 111% kế hoạch.Lợi nhuận sau thuế cổ đông công ty mẹ tăng trưởng 24%, đạt trên 959 tỷ đồng. Lãi cơ bản trên cổ phiếu bình quân đạt mức 5.011 đồng, tăng 22% so với cùng kỳ năm 2009. Tính đến hết tháng 9 năm 2010, toàn Tập đoàn đã đạt 75% kế hoạch cả năm. ",2010-11-02 07:42:00,FPT
53518,53518,53599,68100,FPT,FPT: Thành viên HĐQT đăng ký bán 400.000 CP,"Tên người thực hiện: Nguyễn Điệp TugnfChức vụ hiện nay tại TCNY: Thành viên HĐQTMã chứng khoán giao dịch: FPTSố lượng, tỷ lệ cổ phiếu nắm giữ trước khi thực hiện giao dịch: 1.882.406 CPSố lượng CP đăng ký bán: 400.000 CPSố lượng, tỷ lệ cổ phiếu nắm giữ sau khi thực hiện giao dịch: 1.482.406 CPMục đích thực hiện giao dịch: Bán cổ phiếu cho công ty gia đìnhPhương thức giao dịch: Thỏa thuậnThời gian thực hiện giao dịch: từ ngày 9/11/2010 đến ngày 9/1/2010",2010-11-03 20:19:00,FPT
54537,54537,54618,69168,FPT,FPT: Thành viên HĐQT bán thành công 400.000 CP,"Tên người thực hiện giao dịch: Nguyễn Điệp TùngChức vụ hiện nay tại tổ chức niêm yết: Thành viên HĐQTMã chứng khoán giao dịch : FPTSố lượng, tỷ lệ cổ phiếu nắm giữ trước khi thực hiện giao dịch: 1.882.406 CPSố lượng cổ phiếu đã đăng ký bán: 400.000 CPSố lượng cổ phiếu đã giao dịch bán: 400.000 CPSố lượng, tỷ lệ cổ phiếu nắm giữ sau khi thực hiện giao dịch: 1.482.406 CP Mục đích thực hiện giao dịch: bán cổ phiếu cho công ty gia đìnhPhương thức thực hiện giao dịch: thỏa thuậnThời gian thực hiện giao dịch: 12/11/2010 ",2010-11-16 11:17:00,FPT
54640,54640,54721,69185,FPT,FPT lãi 1.732 tỷ đồng trong 10 tháng,"Chỉ tiêu doanh thu toàn Tập đoàn CTCP FPT (FPT) trong tháng 10 đạt trên 2.085 tỷ đồng, nâng tổng doanh thu 10 tháng lên trên 18.817 tỷ đồng, tăng trưởng 32,3% so với cùng kỳ năm 2009 và hoàn thành 84% kế hoạch năm. Lợi nhuận tháng 10 năm 2010 cũng đạt trên 183 tỷ đồng, đưa tổng lợi nhuận 10 tháng của FPT đạt gần 1.732 tỷ đồng, tăng 18.1% so với cùng kỳ năm 2009 và hoàn thành 81,7% kế hoạch năm. Lợi nhuận sau thuế cổ đông công ty mẹ 10 tháng tăng trưởng 21,1% và đạt trên 1.081 tỷ đồng. Sau 10 tháng, lãi cơ bản trên cổ phiếu (EPS) của FPT đạt 5.649 đồng, tăng 19,8% so với 10 tháng năm 2009.Cũng trong tháng 10 vừa qua, FPT đã quyết định đầu tư 44% vốn điều lệ vào Công ty Thông tin Viễn thông Điện lực (EVN Telecom).",2010-11-17 10:54:00,FPT
57969,57969,58051,72522,FPT,FPT: Mẹ Thành viên HĐQT đăng ký bán 6.000 CP,"Tên người thực hiện giao dịch: Nguyễn Thị Kim ThoaTên người có liên quan: Trương Đình Anh (là con)Chức vụ của người có liên quan hiện nay tại tổ chức niêm yết: Thành viên HĐQT, Phó Tổng Giám đốc FPT.Mã Chứng khoán Giao dịch: FPTSố lượng cổ phiếu nắm giữ trước khi giao dịch: 15.666 cổ phiếuSố lượng cổ phiếu đăng ký giao dịch (bán): 6.000 cổ phiếuSố lượng cổ phiếu nắm giữ sau khi giao dịch: 9.666 cổ phiếuLý do chưa thực hiện giao dịch: chưa chọn được thời điểm thích hợpMục đích thực hiện giao dịch: tiêu dùng.Thời gian thực hiện giao dịch: từ ngày28/12/2010 đến ngày 28/2/2011",2010-12-24 11:37:00,FPT
59040,59040,59122,73599,FPT,"FPT: Đặt mục tiêu tăng trưởng 20,4% trong năm 2011","Theo con số ước tính doanh thu của FPT trong năm 2010 đạt mức tăng trưởng 9%, tương đương khoảng 22.400 tỷ đồng, lợi nhuận tăng trưởng khoảng 20% tương đương 2.120 tỷ đồng. Doanh thu của FPT đạt mức tăng trưởng thấp là ảnh hưởng của kinh tế vĩ mô và một số biến động lớn của thị trường như tỷ giá USD. Trong cuộc họp báo về kết quả kinh doanh quý 3, lãnh đạo của FPT đã khẳng định sự biến động của tỷ giá USD cũng đã khiến FPT thiệt hại ngót nghét 15 tỷ đồng.Tuy nhiên, trong năm 2011, FPT khá tự tin với mục tiêu tăng trưởng doanh thu và lợi nhuận trước thuế với con số tương ứng là 20,4% và 24,7% so với năm 2010.Trong đó, các đơn vị thành viên đều đặt mục tiêu tăng trưởng doanh thu và lợi nhuận trong năm 2011 khoảng từ 26%-45% và 25%-30% so với năm 2010.Chẳng hạn như Công ty Cổ phần Hệ thống Thông tin FPT (FIS) đặt mục tiêu kinh doanh năm 2011 sẽ tăng trưởng doanh thu khoảng 30% và tăng trưởng 30% lợi nhuận so với năm 2010.Đặc biệt, trong năm 2011 bên cạnh các hướng kinh doanh truyền thống, FIS sẽ quan tâm tới mô hình kinh doanh PPP (Hợp tác công tư).Còn FPT Telecom dự kiến sẽ đạt tốc độ tăng trưởng doanh thu 33% và lợi nhuận tăng khảong 20% trong năm 2011. FPT Telecom cũng ra đưa ra chỉ tiêu tăng trưởng phát triển thuê bao mới là 168% so với năm 2010. Hiện, FPT Telecom đã có 36 chi nhánh tỉnh, thành trên cả nước với hơn 450.000 thuê bao.Trong năm 2010, bên cạnh việc được cấp giấy phép thử nghiệm công nghệ LTE (công nghệ 4G), FPT Telecom cũng đã cùng công ty mẹ FPT mua 60% vốn điều lệ của EVNTelecom để chính thức nhảy vào lĩnh vực viễn thông di động.FPT Software lại tự tin hơn khi đặt mục tiêu tăng trưởng 40% doanh thu và 30% lợi nhuận trong năm 2011. Trong năm 2010, ước tính doanh thu của FPT Software tăng trưởng 34% và lợi nhuận tăng trưởng 19%.Theo lãnh đạo FPT, trong thời gian tới, FPT Software sẽ thực hiện một số thương vụ mua bán sáp nhập tại thị trường nước ngoài với số tiền không thấp hơn 10 triệu USD.Ngoài việc đặt mục tiêu tăng trưởng cao, năm 2011 cũng là năm đầu tiên trong chiến lược tiến đến Forbes 500 mà lãnh đạo FPT đặt ra vào năm 2025.Theo đó, đến năm 2014, FPT sẽ trở thành công ty toàn cầu, hàng đầu Việt Nam với lợi nhuận 10.000 tỷ đồng và trở thành công ty 500 Forbes vào năm 2025. Doanh thu từ dịch vụ phần mềm đạt con số 500 triệu USD vào năm 2015 và vượt ngưỡng 1 tỷ USD vào năm 2020.",2011-01-07 14:12:00,FPT
